Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09625636786222458,0.09668605920163831,0.09625636786222458,0.09625636786222458,7907200
1981-05-11,0.09410791099071503,0.09453759651341782,0.09410791099071503,0.09453759651341782,11939200
1981-05-12,0.09410791099071503,0.09539697329614895,0.09410791099071503,0.09410791099071503,4256000
1981-05-13,0.09367825090885162,0.0949673193806412,0.09367825090885162,0.09410794231189064,4905600
1981-05-14,0.09238911420106888,0.09324849058174135,0.09238911420106888,0.09324849058174135,4928000
1981-05-15,0.09453760832548141,0.09582667652930436,0.09453760832548141,0.09453760832548141,4905600
1981-05-18,0.09625636786222458,0.09711573906639881,0.09625636786222458,0.09625636786222458,4166400
1981-05-19,0.09453760832548141,0.09496729963919782,0.09453760832548141,0.09496729963919782,25424000
1981-05-20,0.09754537791013718,0.09840476012647374,0.09754537791013718,0.09754537791013718,13283200
1981-05-21,0.10313213616609573,0.10356182743872225,0.10313213616609573,0.10313213616609573,32211200
1981-05-22,0.10785870254039764,0.10871808506014906,0.10785870254039764,0.10785870254039764,31427200
1981-05-26,0.10742899030447006,0.10785866995990281,0.10742899030447006,0.10785866995990281,85344000
1981-05-27,0.11344458162784576,0.11387427261172517,0.11344458162784576,0.11344458162784576,149497600
1981-05-28,0.11344458162784576,0.11387427261172517,0.11344458162784576,0.11344458162784576,73987200
1981-05-29,0.11387433111667633,0.1143047911228423,0.11387433111667633,0.11387433111667633,59382400
1981-06-01,0.11387433111667633,0.1143047911228423,0.11387433111667633,0.11387433111667633,51251200
1981-06-02,0.10828834772109985,0.10871803879813216,0.10828834772109985,0.10871803879813216,40432000
1981-06-03,0.10828834772109985,0.10914771840051825,0.10828834772109985,0.10828834772109985,39446400
1981-06-04,0.11043681204319,0.11086649172499198,0.11043681204319,0.11043681204319,56067200
1981-06-05,0.10871809720993042,0.10914777704317385,0.10871809720993042,0.10914777704317385,57680000
1981-06-08,0.10485091805458069,0.10528060944307176,0.10485091805458069,0.10528060944307176,93497600
1981-06-09,0.10699927061796188,0.10742896163336448,0.10699927061796188,0.10699927061796188,119593600
1981-06-10,0.10828834772109985,0.10957740947755056,0.10828834772109985,0.10828834772109985,25222400
1981-06-11,0.11301501095294952,0.11344470239425258,0.11301501095294952,0.11301501095294952,38976000
1981-06-12,0.11172590404748917,0.11215559531935464,0.11172590404748917,0.11215559531935464,25804800
1981-06-15,0.11129621416330338,0.1117259054405264,0.11129621416330338,0.1117259054405264,143763200
1981-06-16,0.10914777964353561,0.1095774709616685,0.10914777964353563,0.1095774709616685,37251200
1981-06-17,0.10742899030447006,0.10785866995990281,0.10742899030447006,0.10785866995990281,27574400
1981-06-18,0.10699927061796188,0.1078586411741225,0.10699927061796188,0.10742896163336448,23049600
1981-06-19,0.10399147123098373,0.10442115083277595,0.10399147123098375,0.10442115083277595,27507200
1981-06-22,0.1001235693693161,0.10055324924438337,0.1001235693693161,0.10055324924438337,10841600
1981-06-23,0.10184229910373688,0.1027024389260073,0.10184229910373688,0.10184229910373688,15030400
1981-06-24,0.09926418215036392,0.10012356481067768,0.09926418215036392,0.10012356481067768,23027200
1981-06-25,0.1014125719666481,0.10184226306224202,0.1014125719666481,0.1014125719666481,24259200
1981-06-26,0.1001235693693161,0.10098294059410416,0.1001235693693161,0.10098294059410416,23788800
1981-06-29,0.09668602794408798,0.09754539887043685,0.09668602794408798,0.09754539887043685,10595200
1981-06-30,0.08938055485486984,0.08981024031911242,0.08938055485486984,0.08981024031911242,35907200
1981-07-01,0.08852117508649826,0.08895086053568088,0.08852117508649826,0.08895086053568088,170464000
1981-07-02,0.08852117508649826,0.08895086053568088,0.08852117508649826,0.08852117508649826,30284800
1981-07-06,0.08551336079835892,0.08637273750244077,0.08551336079835892,0.08637273750244077,16531200
1981-07-07,0.08637271821498871,0.08723209472716757,0.08637271821498871,0.08637271821498871,15836800
1981-07-08,0.08981022983789444,0.09024068979074498,0.08981022983789444,0.08981022983789444,16620800
1981-07-09,0.08293522149324417,0.08336490689926959,0.08293522149324417,0.08336490689926959,32883200
1981-07-10,0.07648910582065582,0.07691879111499098,0.07648910582065582,0.07691879111499098,55171200
1981-07-13,0.07820867002010345,0.07863836128661601,0.07820867002010345,0.07820867002010345,45740800
1981-07-14,0.0816461518406868,0.0825055283694332,0.0816461518406868,0.0816461518406868,19779200
1981-07-15,0.08379460126161575,0.08422428668414769,0.08379460126161575,0.08379460126161575,10953600
1981-07-16,0.08594305068254471,0.08680242737326223,0.08594305068254471,0.08594305068254471,15232000
1981-07-17,0.08895089477300644,0.08938058612490243,0.08895089477300644,0.08895089477300644,19824000
1981-07-20,0.08293522149324417,0.08336490689926959,0.08293522149324417,0.08336490689926959,23654400
1981-07-21,0.08250552415847778,0.08293521526958213,0.08250552415847778,0.08293521526958213,31942400
1981-07-22,0.07777822017669678,0.0786383716244334,0.07777822017669678,0.0786383716244334,22668800
1981-07-23,0.07992741465568542,0.08035710587405136,0.07992741465568542,0.07992741465568542,34451200
1981-07-24,0.08250552415847778,0.08293521526958213,0.08250552415847778,0.08250552415847778,28851200
1981-07-27,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,17337600
1981-07-28,0.08293522149324417,0.08336490689926959,0.08293522149324417,0.08336490689926959,22848000
1981-07-29,0.0816461518406868,0.08207584297372193,0.0816461518406868,0.08207584297372193,15500800
1981-07-30,0.08465400338172913,0.08551338028161024,0.08465400338172913,0.08465400338172913,9900800
1981-07-31,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,10953600
1981-08-03,0.08508367836475372,0.08594305509963941,0.08508367836475372,0.08594305509963941,12432000
1981-08-04,0.08637271821498871,0.08680240933974001,0.08637271821498871,0.08637271821498871,31673600
1981-08-05,0.08895089477300644,0.08938058612490243,0.08895089477300644,0.08895089477300644,17494400
1981-08-06,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08723212343030957,10528000
1981-08-07,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,9206400
1981-08-10,0.08680243790149689,0.08680243790149689,0.08680243790149689,0.08680243790149689,0
1981-08-11,0.08422427624464035,0.08508365272050966,0.08422427624464035,0.08508365272050966,71456000
1981-08-12,0.08250552415847778,0.08293521526958213,0.08250552415847778,0.08293521526958213,26275200
1981-08-13,0.07992741465568542,0.08035710587405136,0.07992741465568542,0.08035710587405136,27484800
1981-08-14,0.07863834500312805,0.07949772162087809,0.07863834500312805,0.07949772162087809,24192000
1981-08-17,0.076059490442276,0.07691886762305632,0.076059490442276,0.07691886762305632,18905600
1981-08-18,0.07434069365262985,0.07520007034294249,0.07434069365262985,0.07520007034294249,17001600
1981-08-19,0.07348132878541946,0.07434070561400533,0.07348132878541946,0.07434070561400533,20675200
1981-08-20,0.07434069365262985,0.07477038486644864,0.07434069365262985,0.07434069365262985,17113600
1981-08-21,0.06918444484472275,0.07004382160455427,0.06918444484472275,0.07004382160455427,41910400
1981-08-24,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.0653164772891564,23072000
1981-08-25,0.0666063129901886,0.06703599849128089,0.0666063129901886,0.0666063129901886,40700800
1981-08-26,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06574616892665569,33600000
1981-08-27,0.06574618816375732,0.06617664837694961,0.06574618816375732,0.06574618816375732,25916800
1981-08-28,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,38035200
1981-08-31,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,40947200
1981-09-01,0.07348132878541946,0.07391102006837533,0.07348132878541946,0.07348132878541946,37027200
1981-09-02,0.07477039098739624,0.07520007649906554,0.07477039098739624,0.07477039098739624,19376000
1981-09-03,0.07090317457914352,0.07176255105068785,0.07090317457914352,0.07176255105068785,37475200
1981-09-04,0.07004382461309433,0.07047351014280336,0.07004382461309433,0.07047351014280336,15254400
1981-09-08,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06832506643033848,25446400
1981-09-09,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06789537519216537,30531200
1981-09-10,0.06832507252693176,0.06875475806612012,0.06832507252693176,0.06832507252693176,34809600
1981-09-11,0.06746571511030197,0.06789540077304201,0.06746571511030197,0.06789540077304201,17539200
1981-09-14,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06574616892665569,27686400
1981-09-15,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,19510400
1981-09-16,0.0623086579144001,0.06273834917461418,0.062308657914400094,0.06273834917461418,19353600
1981-09-17,0.06058991700410843,0.06101960835407568,0.06058991700410843,0.06101960835407568,19376000
1981-09-18,0.06101960688829422,0.06144929249061303,0.06101960688829423,0.06101960688829423,26320000
1981-09-21,0.061449259519577026,0.06187895062866864,0.061449259519577026,0.061449259519577026,49033600
1981-09-22,0.058011796325445175,0.058441481971207944,0.058011796325445175,0.058441481971207944,47420800
1981-09-23,0.05672270804643631,0.05758208477429329,0.05672270804643631,0.05758208477429329,28201600
1981-09-24,0.05629301816225052,0.05672270362401572,0.05629301816225052,0.05672270362401572,18300800
1981-09-25,0.048987530171871185,0.04984690657479633,0.048987530171871185,0.04984690657479633,34608000
1981-09-28,0.049417249858379364,0.04984694122721475,0.049417249858379364,0.049417249858379364,91728000
1981-09-29,0.051995377987623215,0.05242506933272607,0.051995377987623215,0.051995377987623215,94684800
1981-09-30,0.05242506042122841,0.05285474595596429,0.052425060421228416,0.052425060421228416,49996800
1981-10-01,0.05242506042122841,0.05285474595596429,0.052425060421228416,0.052425060421228416,61129600
1981-10-02,0.05672270804643631,0.05715239927902739,0.05672270804643631,0.05672270804643631,45046400
1981-10-05,0.058441437780857086,0.059300814159894466,0.058441437780857086,0.058441437780857086,43097600
1981-10-06,0.058011796325445175,0.058441481971207944,0.058011796325445175,0.058441481971207944,28358400
1981-10-07,0.061449259519577026,0.062308636000436714,0.061449259519577026,0.061449259519577026,38841600
1981-10-08,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,31091200
1981-10-09,0.06402739882469177,0.06488677543792655,0.06402739882469177,0.06402739882469177,54521600
1981-10-12,0.066176638007164,0.0666063293511294,0.066176638007164,0.066176638007164,27350400
1981-10-13,0.066176638007164,0.06703601495776812,0.066176638007164,0.066176638007164,44195200
1981-10-14,0.0623086579144001,0.06273834917461418,0.062308657914400094,0.06273834917461418,30979200
1981-10-15,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,29433600
1981-10-16,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06316804456446297,36467200
1981-10-19,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06402739882469177,20585600
1981-10-20,0.06746571511030197,0.06789540077304201,0.06746571511030197,0.06746571511030197,35728000
1981-10-21,0.06746571511030197,0.06789540077304201,0.06746571511030197,0.06746571511030197,76899200
1981-10-22,0.0670359879732132,0.06746567914421142,0.0670359879732132,0.06746567914421142,32278400
1981-10-23,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06574616892665569,27910400
1981-10-26,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06531648337841034,27283200
1981-10-27,0.0666063129901886,0.06746568972969844,0.0666063129901886,0.0666063129901886,85590400
1981-10-28,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,44172800
1981-10-29,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06832506643033848,30486400
1981-10-30,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,52729600
1981-11-02,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,36915200
1981-11-03,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06832506643033848,28380800
1981-11-04,0.066176638007164,0.0666063293511294,0.066176638007164,0.0666063293511294,23811200
1981-11-05,0.061449259519577026,0.06187895062866864,0.061449259519577026,0.06187895062866864,23363200
1981-11-06,0.061878979206085205,0.06230866477629391,0.061878979206085205,0.061878979206085205,24595200
1981-11-09,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06273835897445679,20384000
1981-11-10,0.0631679967045784,0.06359768770635121,0.0631679967045784,0.0631679967045784,16755200
1981-11-11,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.06488678604364395,27440000
1981-11-12,0.0670359879732132,0.06746567914421142,0.0670359879732132,0.0670359879732132,39916800
1981-11-13,0.0623086579144001,0.06273834917461418,0.062308657914400094,0.06273834917461418,21011200
1981-11-16,0.061449259519577026,0.06187895062866864,0.061449259519577026,0.06187895062866864,22556800
1981-11-17,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06273835897445679,35414400
1981-11-18,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.06488678604364395,29142400
1981-11-19,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.06488678604364395,40006400
1981-11-20,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06531648337841034,38102400
1981-11-23,0.0623086579144001,0.06316803469750272,0.062308657914400094,0.06316803469750272,22960000
1981-11-24,0.061878979206085205,0.06230866477629391,0.061878979206085205,0.06230866477629391,22153600
1981-11-25,0.0631679967045784,0.06359768770635121,0.0631679967045784,0.0631679967045784,52550400
1981-11-27,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.06488678604364395,37251200
1981-11-30,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06445708999997136,23968000
1981-12-01,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06402739882469177,23385600
1981-12-02,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,37564800
1981-12-03,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,20428800
1981-12-04,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06531648337841034,137155200
1981-12-07,0.06574618816375732,0.06617664837694961,0.06574618816375732,0.06574618816375732,59292800
1981-12-08,0.06445710361003876,0.06531648040473027,0.06445710361003876,0.06531648040473027,50624000
1981-12-09,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.06488678604364395,34272000
1981-12-10,0.06488678604364395,0.0653164772891564,0.06488678604364395,0.06488678604364395,37408000
1981-12-11,0.06445710361003876,0.06531648040473027,0.06445710361003876,0.0648867891387217,76092800
1981-12-14,0.0623086579144001,0.06316803469750272,0.062308657914400094,0.06316803469750272,25244800
1981-12-15,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06402739882469177,31315200
1981-12-16,0.0670359879732132,0.06746567914421142,0.0670359879732132,0.0670359879732132,65452800
1981-12-17,0.07262194901704788,0.07305164028260955,0.07262194901704788,0.07262194901704788,51452800
1981-12-18,0.07863834500312805,0.07906803044334085,0.07863834500312805,0.07863834500312805,71724800
1981-12-21,0.07520009577274323,0.07562978713186722,0.07520009577274323,0.07562978713186722,56403200
1981-12-22,0.07648910582065582,0.07691879111499098,0.07648910582065582,0.07648910582065582,53827200
1981-12-23,0.07477039098739624,0.07520007649906554,0.07477039098739624,0.07520007649906554,28896000
1981-12-24,0.07520009577274323,0.07562978713186722,0.07520009577274323,0.07520009577274323,28918400
1981-12-28,0.07176253944635391,0.07262191004161057,0.07176253944635391,0.07262191004161057,36579200
1981-12-29,0.07305165380239487,0.07391103075523882,0.07305165380239487,0.07305165380239487,24236800
1981-12-30,0.076059490442276,0.07648918190133026,0.076059490442276,0.076059490442276,32188800
1981-12-31,0.076059490442276,0.07648918190133026,0.076059490442276,0.076059490442276,54656000
1982-01-04,0.07562977075576782,0.07605945628452522,0.07562977075576782,0.07605945628452522,71254400
1982-01-05,0.07176253944635391,0.07262191004161057,0.07176253944635391,0.07262191004161057,35840000
1982-01-06,0.07090317457914352,0.07133285994625395,0.07090317457914352,0.07133285994625395,66080000
1982-01-07,0.06531648337841034,0.06617662901389684,0.06531648337841034,0.06617662901389684,70044800
1982-01-08,0.06832507252693176,0.06875475806612012,0.06832507252693176,0.06832507252693176,56604800
1982-01-11,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06445708999997136,33331200
1982-01-12,0.061878979206085205,0.06230866477629391,0.061878979206085205,0.06230866477629391,59920000
1982-01-13,0.061449259519577026,0.06187895062866864,0.061449259519577026,0.06187895062866864,41753600
1982-01-14,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,25715200
1982-01-15,0.06875475496053696,0.06961413173742224,0.06875475496053696,0.06875475496053696,46704000
1982-01-18,0.07004382461309433,0.07090320140983802,0.07004382461309433,0.07004382461309433,28000000
1982-01-19,0.06832507252693176,0.06918444934263424,0.06832507252693176,0.06918444934263424,55507200
1982-01-20,0.06961413472890854,0.0700438260044788,0.06961413472890854,0.06961413472890854,25827200
1982-01-21,0.07090317457914352,0.07133285994625395,0.07090317457914352,0.07090317457914352,33331200
1982-01-22,0.07133284956216812,0.07176254060405092,0.07133284956216812,0.07133284956216812,24259200
1982-01-25,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.0696141303559758,44710400
1982-01-26,0.0666063129901886,0.06746568972969844,0.0666063129901886,0.06746568972969844,21212800
1982-01-27,0.0670359879732132,0.0678953645778853,0.0670359879732132,0.0670359879732132,31360000
1982-01-28,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,39603200
1982-01-29,0.07004382461309433,0.07047351014280336,0.07004382461309433,0.07004382461309433,53155200
1982-02-01,0.06918444484472275,0.07004382160455427,0.06918444484472275,0.07004382160455427,38528000
1982-02-02,0.06961413472890854,0.07047351154272331,0.06961413472890854,0.06961413472890854,54275200
1982-02-03,0.06961413472890854,0.0700438260044788,0.06961413472890854,0.06961413472890854,31472000
1982-02-04,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06832506643033848,22041600
1982-02-05,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06789537519216537,40297600
1982-02-08,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,31696000
1982-02-09,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,57904000
1982-02-10,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,38796800
1982-02-11,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06402741685117802,24528000
1982-02-12,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,19644800
